Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Attack Type,Action Taken,Severity Level,Log Source,Anomaly Scores
56421,4827,ICMP,1493,Data,FTP,IoC Detected,Intrusion,Ignored,High,Server,44.93
50339,51724,TCP,1071,Data,FTP,,DDoS,Ignored,Low,Server,38.48
4900,57555,TCP,784,Data,DNS,IoC Detected,Intrusion,Logged,Medium,Firewall,7.36
34917,52647,TCP,140,Control,HTTP,,Malware,Ignored,High,Firewall,14.28
34497,60605,ICMP,406,Control,DNS,IoC Detected,Malware,Ignored,Low,Firewall,25.05
31452,8374,TCP,1428,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Server,44.26
49970,3801,ICMP,678,Data,HTTP,IoC Detected,Intrusion,Blocked,Low,Firewall,91.24
61317,12952,ICMP,533,Data,DNS,IoC Detected,Intrusion,Blocked,High,Server,73.74
55989,39707,ICMP,141,Data,DNS,,Malware,Logged,Low,Server,2.22
12660,63702,ICMP,474,Control,DNS,,Malware,Blocked,Medium,Firewall,57.07
43349,64818,ICMP,1400,Data,FTP,,DDoS,Blocked,Medium,Firewall,69.8
25677,60837,UDP,306,Data,DNS,IoC Detected,Malware,Logged,Low,Server,13.94
17362,45740,TCP,1190,Data,FTP,,Intrusion,Logged,High,Firewall,23.45
23904,3357,TCP,1278,Data,DNS,,Intrusion,Ignored,High,Firewall,62.55
23002,58847,ICMP,1136,Control,HTTP,,Intrusion,Blocked,High,Firewall,61.63
31007,11764,TCP,643,Data,HTTP,IoC Detected,Malware,Blocked,Low,Server,34.56
11437,3931,UDP,986,Data,FTP,,Intrusion,Blocked,Medium,Server,50.31
22874,59026,UDP,869,Control,FTP,IoC Detected,Intrusion,Logged,High,Firewall,40.58
28393,10011,UDP,635,Data,DNS,IoC Detected,DDoS,Ignored,High,Firewall,4.93
41300,54325,TCP,1266,Data,HTTP,,Malware,Ignored,Low,Server,27.3
62370,40226,TCP,1413,Control,FTP,,Intrusion,Blocked,High,Firewall,39.39
14594,3829,UDP,769,Control,FTP,IoC Detected,Intrusion,Ignored,High,Firewall,81.18
61873,52955,UDP,815,Control,DNS,IoC Detected,Malware,Ignored,High,Server,40.9
59930,11829,TCP,926,Data,FTP,IoC Detected,Malware,Blocked,Low,Firewall,36.92
8950,56223,UDP,864,Data,HTTP,IoC Detected,Malware,Blocked,High,Server,42.78
4968,12971,UDP,1233,Data,FTP,IoC Detected,DDoS,Logged,Medium,Server,7.98
38558,27441,UDP,785,Data,HTTP,,Malware,Ignored,Medium,Firewall,83.61
6053,40871,UDP,579,Data,FTP,,Intrusion,Ignored,Medium,Firewall,53.29
17430,19421,TCP,1070,Data,HTTP,,Malware,Logged,Medium,Firewall,32.85
12634,28786,ICMP,960,Data,DNS,IoC Detected,DDoS,Blocked,High,Firewall,26.59
40715,41066,ICMP,164,Control,DNS,,DDoS,Logged,High,Firewall,73.99
11435,1371,UDP,575,Control,DNS,,Intrusion,Logged,Medium,Firewall,65.16
45586,38892,UDP,989,Control,DNS,,Malware,Blocked,Low,Server,13.91
27876,42176,TCP,1095,Data,DNS,IoC Detected,Intrusion,Ignored,Medium,Server,50.64
43178,19697,ICMP,1211,Data,DNS,IoC Detected,Intrusion,Blocked,Medium,Firewall,72.3
11223,48571,UDP,1053,Data,HTTP,IoC Detected,Intrusion,Ignored,High,Firewall,40.06
50299,3020,UDP,1429,Control,FTP,IoC Detected,Intrusion,Ignored,Low,Firewall,96.04
46984,24526,UDP,1388,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Firewall,96.72
52565,60715,TCP,263,Control,HTTP,,DDoS,Ignored,High,Firewall,24.48
57494,40155,ICMP,933,Control,HTTP,IoC Detected,DDoS,Blocked,Medium,Server,60.91
17261,58065,TCP,1036,Data,DNS,IoC Detected,Malware,Blocked,Medium,Server,77.45
17737,22881,UDP,336,Control,DNS,,Malware,Blocked,Low,Server,23.25
62656,39057,ICMP,1379,Control,HTTP,IoC Detected,Malware,Logged,High,Firewall,29.69
43174,64151,TCP,286,Control,HTTP,IoC Detected,Malware,Ignored,Medium,Server,0.98
59404,46881,TCP,843,Data,HTTP,,DDoS,Blocked,High,Firewall,19.58
28038,58907,ICMP,587,Control,DNS,IoC Detected,Intrusion,Blocked,Low,Firewall,44.68
20303,51565,ICMP,369,Data,FTP,,DDoS,Ignored,High,Server,67.22
43532,18608,TCP,395,Data,HTTP,IoC Detected,DDoS,Logged,Low,Firewall,49.71
19690,50657,UDP,116,Data,DNS,IoC Detected,DDoS,Blocked,High,Server,66.23
26115,8097,UDP,1085,Data,HTTP,IoC Detected,Malware,Blocked,Medium,Server,91.1
42415,62610,TCP,1373,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Server,86.44
10709,34008,TCP,1357,Control,HTTP,IoC Detected,Intrusion,Logged,High,Server,21.47
3486,6440,TCP,498,Data,DNS,,Malware,Logged,Low,Firewall,59.88
52039,29948,ICMP,660,Data,HTTP,,Intrusion,Logged,Medium,Firewall,97.17
7011,52447,ICMP,1078,Data,DNS,,DDoS,Blocked,Low,Server,58.78
46924,27555,ICMP,83,Control,FTP,,DDoS,Ignored,Medium,Firewall,70.25
56442,28047,TCP,448,Control,HTTP,,Malware,Ignored,Medium,Server,18.41
37416,24621,TCP,412,Control,DNS,IoC Detected,Malware,Blocked,Low,Server,14.68
59232,16159,TCP,1464,Data,DNS,,Malware,Ignored,Medium,Firewall,70.66
19241,50829,TCP,869,Data,HTTP,IoC Detected,DDoS,Blocked,Medium,Firewall,61.12
8128,65305,UDP,1276,Data,DNS,,Intrusion,Logged,Low,Server,44.93
41614,24260,UDP,882,Data,DNS,IoC Detected,Malware,Blocked,High,Server,13.08
2664,3435,ICMP,1372,Data,FTP,,DDoS,Blocked,Low,Server,67.22
17790,10758,ICMP,998,Data,DNS,,Intrusion,Blocked,High,Firewall,5.27
52810,59551,TCP,238,Data,FTP,,Intrusion,Ignored,High,Server,61.18
43284,29660,UDP,480,Data,DNS,,Malware,Logged,Low,Firewall,75.58
54401,43433,TCP,1048,Data,HTTP,IoC Detected,Malware,Blocked,High,Firewall,61.33
48372,12554,ICMP,1278,Data,FTP,IoC Detected,DDoS,Logged,Low,Server,3.43
38459,25529,TCP,1329,Data,DNS,,Intrusion,Logged,Medium,Server,85.16
1705,59230,UDP,248,Control,FTP,,DDoS,Ignored,Low,Server,12.24
40020,21433,UDP,798,Data,HTTP,,Malware,Ignored,Medium,Server,51.63
57210,38067,UDP,784,Data,FTP,,DDoS,Blocked,Medium,Firewall,26.01
57815,36363,ICMP,1443,Data,FTP,,Intrusion,Blocked,Low,Firewall,15.59
10067,13858,TCP,1124,Data,DNS,,Intrusion,Blocked,Medium,Firewall,14.76
17083,62909,ICMP,1111,Control,DNS,IoC Detected,DDoS,Blocked,Low,Server,84.37
8085,2484,ICMP,651,Data,FTP,IoC Detected,Malware,Blocked,High,Firewall,68.54
20656,29442,UDP,369,Control,DNS,IoC Detected,DDoS,Logged,Low,Server,22.62
33551,5760,ICMP,1479,Control,FTP,,DDoS,Blocked,High,Firewall,76.41
20583,28109,TCP,268,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Firewall,43.29
4107,16985,UDP,1169,Data,HTTP,IoC Detected,Malware,Blocked,Low,Server,21.32
10670,21065,UDP,771,Control,DNS,IoC Detected,DDoS,Ignored,Medium,Server,95.92
51424,10126,UDP,150,Data,FTP,,Intrusion,Blocked,Medium,Firewall,16.06
4128,8531,TCP,1031,Data,FTP,IoC Detected,Malware,Ignored,High,Server,53.22
42706,36414,TCP,1250,Control,DNS,,Malware,Logged,High,Firewall,38.64
22729,8144,TCP,1089,Control,DNS,IoC Detected,DDoS,Blocked,High,Server,73.58
24197,41365,UDP,1278,Data,HTTP,,DDoS,Ignored,Low,Server,49.95
25151,24957,ICMP,712,Control,DNS,IoC Detected,Malware,Blocked,Medium,Firewall,58.18
40289,46599,TCP,1019,Control,HTTP,IoC Detected,DDoS,Logged,Low,Server,47.15
11340,53586,UDP,1284,Data,DNS,,Intrusion,Logged,High,Firewall,40.44
13434,40724,ICMP,904,Control,FTP,,Malware,Ignored,Medium,Server,71.22
27368,31156,ICMP,1261,Data,FTP,IoC Detected,DDoS,Ignored,High,Firewall,1.23
23057,45017,ICMP,1385,Control,DNS,IoC Detected,DDoS,Blocked,Low,Firewall,95.9
57018,29464,TCP,658,Data,HTTP,IoC Detected,Intrusion,Blocked,Low,Server,79.29
54122,57041,UDP,1022,Data,DNS,IoC Detected,Malware,Blocked,Low,Server,78.68
53385,2812,UDP,366,Control,DNS,IoC Detected,Intrusion,Logged,Medium,Server,34.86
10421,4661,UDP,1274,Control,DNS,,Intrusion,Ignored,Medium,Server,94.44
36969,7475,ICMP,1362,Data,FTP,IoC Detected,Malware,Logged,Low,Firewall,69.29
5507,6852,TCP,399,Data,HTTP,IoC Detected,DDoS,Blocked,High,Firewall,35.36
44114,18058,TCP,382,Control,HTTP,,DDoS,Logged,High,Firewall,84.06
33272,57030,UDP,896,Data,DNS,IoC Detected,Malware,Logged,Medium,Server,63.03
53209,41302,ICMP,1333,Data,HTTP,IoC Detected,Intrusion,Logged,Low,Server,36.43
45204,64550,TCP,1068,Control,DNS,IoC Detected,DDoS,Ignored,High,Firewall,97.91
20718,59587,TCP,1433,Control,FTP,,Malware,Ignored,Medium,Server,48.06
58236,42786,TCP,1497,Control,FTP,,DDoS,Ignored,Medium,Server,46.54
8091,1592,UDP,169,Data,DNS,,DDoS,Logged,Medium,Firewall,12.6
56383,13028,UDP,1354,Control,HTTP,IoC Detected,DDoS,Logged,High,Server,80.99
56398,6730,UDP,1417,Control,HTTP,,Malware,Logged,Medium,Server,34.68
14804,17568,ICMP,1054,Control,DNS,IoC Detected,Intrusion,Logged,High,Firewall,90.29
10182,52394,UDP,560,Data,DNS,,Malware,Logged,Low,Server,58.06
17748,1030,UDP,1286,Data,DNS,IoC Detected,DDoS,Ignored,Low,Firewall,24.31
30743,10358,UDP,506,Data,FTP,,Intrusion,Ignored,Medium,Server,96.86
13097,52183,UDP,467,Data,FTP,IoC Detected,Intrusion,Blocked,Medium,Server,84.23
5319,24397,TCP,915,Control,HTTP,IoC Detected,DDoS,Blocked,Low,Firewall,19.13
22181,2983,TCP,409,Control,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,14.48
54740,64496,UDP,816,Data,HTTP,IoC Detected,DDoS,Blocked,Medium,Server,54.59
30772,44785,TCP,650,Control,HTTP,,Malware,Ignored,Medium,Server,31.63
59773,5869,ICMP,550,Data,FTP,IoC Detected,DDoS,Logged,Medium,Server,6.79
10972,59127,TCP,435,Control,HTTP,,Intrusion,Blocked,High,Server,42.02
31180,51264,ICMP,542,Control,DNS,,DDoS,Logged,Low,Server,66.12
26953,39579,TCP,612,Control,HTTP,IoC Detected,Malware,Blocked,High,Firewall,4.11
42443,29431,TCP,1105,Control,HTTP,,Malware,Ignored,Medium,Server,62.95
43064,26431,ICMP,1174,Control,FTP,IoC Detected,DDoS,Blocked,Low,Server,9.83
17406,50898,ICMP,199,Data,DNS,,Intrusion,Blocked,Low,Server,17.51
26876,42801,UDP,822,Control,HTTP,IoC Detected,Malware,Ignored,High,Server,38.65
44134,16142,TCP,196,Data,HTTP,,Intrusion,Blocked,Medium,Server,68.15
23348,38925,UDP,1259,Data,DNS,IoC Detected,Malware,Blocked,Medium,Server,15.25
2930,46822,TCP,757,Data,FTP,,Intrusion,Logged,Medium,Server,82.83
65221,65218,UDP,454,Data,FTP,,DDoS,Logged,Low,Firewall,80.6
35424,17057,TCP,849,Control,HTTP,IoC Detected,Intrusion,Ignored,High,Server,58.02
58447,13655,TCP,1474,Control,HTTP,IoC Detected,Malware,Logged,High,Server,89.79
23583,59681,ICMP,124,Control,DNS,IoC Detected,DDoS,Logged,High,Firewall,95.92
53526,41201,TCP,1180,Control,DNS,IoC Detected,Intrusion,Logged,Low,Server,96.12
63897,35707,TCP,1093,Data,HTTP,IoC Detected,Intrusion,Blocked,Low,Server,11.14
18325,32602,TCP,1071,Control,DNS,,Malware,Ignored,High,Server,30.95
1757,10495,TCP,605,Control,HTTP,,Intrusion,Logged,Low,Server,2.14
23846,1568,ICMP,792,Control,HTTP,IoC Detected,Intrusion,Logged,High,Firewall,39.35
51576,18024,ICMP,329,Data,HTTP,IoC Detected,Intrusion,Logged,Medium,Firewall,5.74
35630,3258,TCP,244,Control,DNS,IoC Detected,Intrusion,Ignored,Medium,Firewall,20.13
19943,53549,ICMP,1284,Data,DNS,IoC Detected,Intrusion,Ignored,High,Server,71.9
9792,46114,ICMP,1254,Data,HTTP,,Intrusion,Ignored,Medium,Server,29.66
4970,62601,ICMP,612,Data,HTTP,IoC Detected,DDoS,Logged,High,Server,33.77
28747,43057,TCP,256,Data,FTP,,Malware,Ignored,Low,Server,29.46
30074,46058,ICMP,874,Data,FTP,IoC Detected,Malware,Ignored,Medium,Firewall,11.71
39836,49635,ICMP,416,Control,HTTP,IoC Detected,DDoS,Logged,High,Firewall,15.89
39889,54737,UDP,209,Control,DNS,IoC Detected,DDoS,Logged,Low,Server,89.09
46304,64444,UDP,766,Control,HTTP,IoC Detected,Malware,Logged,High,Firewall,38.82
55682,28629,UDP,729,Data,DNS,,Malware,Logged,Medium,Firewall,56.95
36011,64929,ICMP,866,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Firewall,4.06
16816,58574,UDP,1419,Control,DNS,IoC Detected,Intrusion,Blocked,High,Server,24.33
2126,4553,ICMP,1114,Data,DNS,,DDoS,Logged,High,Firewall,89.29
23955,25765,TCP,129,Control,HTTP,IoC Detected,Malware,Logged,Medium,Server,70.74
3101,59623,ICMP,254,Control,DNS,,DDoS,Ignored,Medium,Server,4.44
15376,27885,TCP,346,Control,HTTP,IoC Detected,DDoS,Ignored,Medium,Firewall,22.43
35923,40031,TCP,690,Data,DNS,IoC Detected,DDoS,Blocked,Medium,Firewall,12.47
15019,7092,ICMP,1080,Data,DNS,IoC Detected,Malware,Blocked,High,Server,86.9
29602,45477,UDP,450,Control,DNS,,Intrusion,Blocked,Medium,Firewall,85.36
44257,48909,ICMP,478,Data,DNS,IoC Detected,DDoS,Logged,High,Server,24.62
3190,14087,TCP,755,Data,DNS,,Intrusion,Ignored,High,Firewall,62.45
31091,46455,UDP,786,Control,DNS,,Malware,Blocked,Medium,Server,3.02
5465,49654,UDP,1234,Data,DNS,,Malware,Logged,Low,Server,81.4
46787,51603,ICMP,919,Control,DNS,IoC Detected,Malware,Logged,High,Server,9.01
23807,30467,ICMP,1414,Control,FTP,,DDoS,Ignored,Low,Firewall,14.68
61322,24378,TCP,1331,Control,DNS,,Intrusion,Logged,Medium,Firewall,0.39
59392,21068,ICMP,227,Data,FTP,,Malware,Ignored,Low,Firewall,13.19
55091,23422,ICMP,465,Control,DNS,IoC Detected,Malware,Ignored,High,Server,27.89
9910,7200,ICMP,1364,Control,FTP,,Intrusion,Ignored,Medium,Firewall,45.49
43434,4119,UDP,1345,Data,HTTP,,DDoS,Blocked,Low,Firewall,73.28
49879,44765,UDP,409,Data,DNS,IoC Detected,DDoS,Ignored,High,Firewall,33.49
54163,43692,ICMP,476,Data,FTP,,Intrusion,Ignored,High,Firewall,40.58
61706,60171,ICMP,156,Control,DNS,,DDoS,Ignored,Medium,Server,49.57
52030,47088,TCP,1069,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Server,3.88
46382,42973,TCP,1116,Control,FTP,IoC Detected,Intrusion,Logged,High,Firewall,35.71
40277,62946,ICMP,1479,Control,HTTP,IoC Detected,DDoS,Blocked,Medium,Server,17.97
37839,24528,UDP,142,Control,HTTP,IoC Detected,Malware,Ignored,Low,Firewall,14.67
12031,24972,ICMP,829,Control,FTP,,DDoS,Logged,Low,Firewall,65.78
25336,3722,TCP,350,Data,FTP,,Malware,Logged,High,Server,65.98
39898,32964,TCP,715,Data,FTP,,DDoS,Logged,Low,Server,32.48
11909,45210,TCP,155,Data,HTTP,,DDoS,Logged,Medium,Firewall,50.16
28944,13733,TCP,648,Data,HTTP,,Malware,Logged,High,Firewall,88.19
34707,29313,TCP,1338,Control,HTTP,IoC Detected,Intrusion,Blocked,High,Firewall,61.01
38962,50854,ICMP,995,Data,DNS,IoC Detected,Malware,Ignored,High,Server,11.31
37523,35324,TCP,855,Control,DNS,,Intrusion,Blocked,High,Firewall,41.59
59459,3295,TCP,84,Control,HTTP,IoC Detected,DDoS,Ignored,Low,Firewall,77.45
41523,55032,TCP,275,Control,HTTP,IoC Detected,DDoS,Logged,Medium,Firewall,17.11
60609,39417,UDP,170,Control,FTP,IoC Detected,Malware,Logged,Medium,Server,2.35
54175,5549,TCP,197,Data,HTTP,IoC Detected,DDoS,Blocked,High,Firewall,64.88
27524,52973,UDP,1271,Data,FTP,IoC Detected,DDoS,Ignored,High,Server,67.16
47132,51298,TCP,1388,Control,DNS,IoC Detected,DDoS,Ignored,High,Server,23.4
5197,58713,TCP,175,Data,HTTP,,DDoS,Blocked,Low,Firewall,60.91
44262,38034,UDP,1449,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Firewall,69.28
61614,29317,UDP,87,Control,FTP,,DDoS,Logged,High,Firewall,5.15
6663,48618,TCP,675,Data,HTTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,70.3
40967,37069,UDP,864,Data,DNS,IoC Detected,Malware,Logged,Medium,Firewall,31.21
3476,4046,ICMP,744,Data,HTTP,IoC Detected,DDoS,Logged,Medium,Server,56.92
8475,56037,TCP,480,Data,HTTP,,Intrusion,Logged,High,Firewall,57.2
12929,14490,ICMP,1404,Control,FTP,,Intrusion,Blocked,Low,Firewall,94.14
1971,4025,UDP,175,Data,HTTP,IoC Detected,DDoS,Ignored,High,Server,40.05
50588,16889,ICMP,780,Data,DNS,IoC Detected,Intrusion,Blocked,Low,Firewall,89.78
15943,64870,ICMP,80,Control,FTP,IoC Detected,Intrusion,Blocked,Low,Server,34.56
33333,43351,TCP,878,Data,DNS,IoC Detected,Intrusion,Ignored,Medium,Server,49.48
46166,57668,UDP,464,Data,DNS,,DDoS,Blocked,Low,Firewall,8.84
33228,31867,UDP,123,Control,HTTP,,Malware,Logged,High,Firewall,44.67
16651,54568,TCP,229,Data,HTTP,,Intrusion,Ignored,Low,Firewall,93.85
39521,32375,ICMP,562,Control,DNS,,Malware,Logged,Medium,Firewall,83.4
31416,18681,ICMP,1341,Control,DNS,,DDoS,Ignored,High,Firewall,51.17
10668,46538,ICMP,828,Control,HTTP,,DDoS,Logged,Low,Server,49.62
61354,25364,TCP,683,Control,HTTP,,Intrusion,Blocked,High,Server,48.54
52445,7122,UDP,1487,Control,DNS,,DDoS,Blocked,Low,Server,66.1
28779,27615,TCP,343,Data,HTTP,,Malware,Blocked,Low,Firewall,30.59
3783,44823,UDP,261,Control,DNS,,Malware,Ignored,High,Firewall,41.45
15808,61925,UDP,313,Data,DNS,IoC Detected,Intrusion,Logged,High,Firewall,36.5
54196,27018,UDP,1343,Control,DNS,,Intrusion,Blocked,High,Server,2.4
20679,38245,ICMP,142,Data,FTP,,Malware,Logged,Medium,Firewall,93.17
4452,47447,ICMP,1454,Data,FTP,IoC Detected,Intrusion,Blocked,High,Firewall,58.33
6753,30762,TCP,402,Data,DNS,IoC Detected,Malware,Logged,Low,Server,44.44
41619,7630,UDP,1177,Data,FTP,,DDoS,Logged,Low,Firewall,86.5
1315,12194,ICMP,730,Data,FTP,,Intrusion,Ignored,Medium,Firewall,4.51
7589,18581,TCP,919,Data,HTTP,IoC Detected,DDoS,Logged,Low,Server,40.52
19116,3303,UDP,759,Control,HTTP,IoC Detected,Malware,Logged,Medium,Firewall,48.78
44697,56678,TCP,992,Control,FTP,IoC Detected,DDoS,Ignored,Medium,Server,67.53
12800,11068,UDP,678,Control,FTP,IoC Detected,Malware,Ignored,High,Server,63.81
64116,27821,UDP,651,Control,HTTP,IoC Detected,Malware,Blocked,Medium,Server,98.59
52436,65460,ICMP,651,Control,HTTP,IoC Detected,Intrusion,Ignored,Low,Server,36.53
40318,57243,TCP,900,Control,FTP,IoC Detected,Intrusion,Blocked,High,Server,67.69
11609,58953,ICMP,481,Data,HTTP,IoC Detected,DDoS,Logged,Medium,Server,53.38
48196,63576,UDP,725,Data,DNS,,Malware,Logged,Low,Server,67.05
6608,24592,UDP,1360,Data,HTTP,,DDoS,Logged,Medium,Firewall,1.53
27501,16062,ICMP,583,Control,HTTP,,Intrusion,Blocked,Low,Firewall,56.55
36967,46951,UDP,671,Data,DNS,IoC Detected,Intrusion,Logged,High,Server,76.58
57632,38053,ICMP,1489,Data,HTTP,IoC Detected,DDoS,Ignored,Medium,Firewall,31.92
30311,36138,TCP,752,Control,HTTP,IoC Detected,Malware,Blocked,Low,Firewall,87.75
25234,29174,UDP,375,Data,HTTP,IoC Detected,Intrusion,Blocked,Medium,Server,99.87
40678,3237,ICMP,498,Data,DNS,IoC Detected,DDoS,Blocked,Medium,Firewall,81.17
25469,57209,ICMP,245,Control,HTTP,IoC Detected,Malware,Ignored,High,Server,18.64
27376,53687,ICMP,1408,Control,HTTP,,DDoS,Logged,Low,Server,64.85
8057,34815,ICMP,1412,Data,DNS,IoC Detected,Intrusion,Logged,Medium,Server,65.78
28333,53321,ICMP,1039,Data,HTTP,,Malware,Logged,Low,Server,54.88
6715,30566,TCP,1293,Data,HTTP,,Intrusion,Blocked,Low,Firewall,52.9
11099,10391,TCP,1346,Control,DNS,IoC Detected,DDoS,Blocked,High,Firewall,20.08
8953,19328,UDP,1394,Control,HTTP,,DDoS,Logged,High,Server,76.01
61938,48288,TCP,772,Data,HTTP,,DDoS,Blocked,Low,Firewall,75.57
57549,26596,ICMP,710,Control,DNS,IoC Detected,DDoS,Ignored,High,Firewall,29.95
59246,24932,ICMP,495,Data,FTP,IoC Detected,DDoS,Ignored,High,Firewall,63.39
43270,11191,ICMP,585,Data,FTP,,Intrusion,Logged,High,Firewall,36.55
32654,28417,UDP,428,Control,DNS,,Intrusion,Blocked,Low,Server,25.72
18486,44621,TCP,833,Control,DNS,IoC Detected,Intrusion,Ignored,Medium,Firewall,78.9
64066,16026,TCP,750,Control,DNS,IoC Detected,DDoS,Ignored,High,Server,55.02
8033,58710,TCP,555,Data,DNS,,Intrusion,Blocked,Medium,Firewall,10.35
15586,61329,UDP,897,Control,DNS,IoC Detected,Malware,Logged,Medium,Firewall,67.06
44783,40587,ICMP,126,Data,FTP,IoC Detected,Malware,Ignored,Low,Server,79.85
5458,34828,UDP,1245,Control,FTP,IoC Detected,Malware,Logged,Low,Firewall,56.41
64577,49839,UDP,1461,Data,FTP,,Malware,Logged,Low,Server,5.08
53322,60731,ICMP,1029,Data,DNS,IoC Detected,Malware,Blocked,High,Server,23.63
49438,28106,UDP,1318,Data,HTTP,IoC Detected,Intrusion,Ignored,High,Firewall,89.97
29817,9087,UDP,737,Data,HTTP,,DDoS,Logged,Low,Server,23.85
56400,23783,UDP,1019,Data,DNS,IoC Detected,DDoS,Blocked,Medium,Server,62.98
11195,7550,UDP,927,Data,DNS,IoC Detected,Malware,Logged,High,Firewall,40.69
19418,39396,TCP,1444,Control,HTTP,,Intrusion,Logged,High,Server,8.75
7325,23106,ICMP,316,Control,FTP,IoC Detected,DDoS,Ignored,High,Firewall,59.63
5524,52781,ICMP,1340,Data,HTTP,IoC Detected,Intrusion,Blocked,High,Server,36.69
14397,48532,ICMP,644,Control,DNS,,DDoS,Ignored,Low,Server,58.63
15624,6822,UDP,600,Data,HTTP,IoC Detected,Malware,Blocked,High,Firewall,73.53
40117,50940,UDP,282,Data,HTTP,,Intrusion,Ignored,High,Server,4.75
9246,56765,TCP,741,Control,FTP,IoC Detected,DDoS,Blocked,Low,Firewall,79.19
9046,30403,UDP,270,Data,DNS,,Intrusion,Logged,Low,Server,44.33
65432,63233,TCP,462,Control,DNS,,Malware,Ignored,High,Firewall,0.35
24234,55141,TCP,254,Control,DNS,IoC Detected,Intrusion,Blocked,Medium,Firewall,16.65
1142,30127,UDP,1231,Control,FTP,,DDoS,Blocked,High,Firewall,79.58
52210,58380,UDP,897,Data,DNS,IoC Detected,Malware,Blocked,Medium,Firewall,38.54
57208,58172,UDP,510,Control,HTTP,,Intrusion,Blocked,High,Firewall,67.63
1160,8296,ICMP,577,Data,DNS,IoC Detected,Malware,Ignored,High,Firewall,91.89
43069,5604,UDP,589,Control,FTP,,DDoS,Logged,High,Firewall,9.77
22546,59374,UDP,108,Control,FTP,,Malware,Logged,Low,Server,30.23
13572,47739,ICMP,643,Data,HTTP,,DDoS,Logged,Low,Firewall,30.24
22937,19553,TCP,464,Data,FTP,IoC Detected,Intrusion,Logged,Medium,Server,6.72
16756,59316,UDP,571,Data,DNS,,DDoS,Logged,Low,Firewall,22.72
46479,43378,ICMP,899,Data,HTTP,,DDoS,Logged,Medium,Server,77.96
50118,60773,ICMP,501,Control,FTP,IoC Detected,Malware,Logged,Medium,Server,42.86
1217,28596,UDP,349,Data,DNS,,DDoS,Blocked,Medium,Server,48.8
27910,39647,ICMP,122,Data,HTTP,,DDoS,Ignored,High,Firewall,91.22
53433,35462,ICMP,311,Data,DNS,,Intrusion,Blocked,High,Firewall,98.64
59079,47134,UDP,452,Control,DNS,,Intrusion,Blocked,Low,Firewall,80.93
60494,46785,UDP,480,Data,HTTP,,Malware,Logged,Medium,Server,65.56
61951,55049,UDP,1356,Control,FTP,IoC Detected,Intrusion,Ignored,Low,Firewall,52.15
37624,24586,TCP,1433,Data,DNS,IoC Detected,DDoS,Logged,High,Server,41.75
31447,20755,UDP,1450,Data,FTP,,Malware,Logged,High,Server,5.77
7297,64871,TCP,1359,Control,FTP,,DDoS,Ignored,Low,Server,34.48
41158,32498,ICMP,1089,Data,HTTP,IoC Detected,Malware,Logged,Low,Server,87.09
53775,6000,UDP,720,Data,HTTP,,Intrusion,Ignored,High,Firewall,19.95
32329,16688,UDP,1332,Data,FTP,,DDoS,Blocked,High,Firewall,21.89
50989,3564,UDP,508,Control,FTP,IoC Detected,Malware,Ignored,Low,Firewall,39.52
13211,48282,UDP,554,Data,HTTP,IoC Detected,Intrusion,Blocked,High,Server,36.17
15218,14990,UDP,501,Data,HTTP,,DDoS,Ignored,High,Firewall,86.88
50983,45974,UDP,493,Control,FTP,,DDoS,Logged,Medium,Firewall,23.64
14963,55278,ICMP,1350,Control,FTP,IoC Detected,Intrusion,Ignored,Medium,Server,5.31
35615,16800,TCP,750,Data,HTTP,IoC Detected,DDoS,Logged,Low,Server,22.27
22403,20603,ICMP,1204,Control,DNS,IoC Detected,Intrusion,Ignored,Low,Server,25.52
48056,2869,TCP,162,Control,HTTP,IoC Detected,Malware,Ignored,Medium,Firewall,96.2
20273,50036,ICMP,659,Data,DNS,IoC Detected,Intrusion,Blocked,Low,Firewall,9.93
12682,19852,ICMP,996,Control,DNS,,Intrusion,Logged,Medium,Firewall,65.57
17781,41112,UDP,149,Data,DNS,IoC Detected,DDoS,Blocked,Medium,Firewall,65.89
51530,54777,ICMP,728,Control,FTP,,Malware,Blocked,Medium,Server,97.17
7387,23831,UDP,1466,Control,DNS,IoC Detected,Malware,Logged,Low,Firewall,82.2
24945,47622,TCP,684,Data,FTP,IoC Detected,DDoS,Blocked,Medium,Server,13.47
35934,47981,UDP,1291,Control,HTTP,IoC Detected,Malware,Logged,Medium,Firewall,62.19
15149,44405,TCP,1393,Data,HTTP,IoC Detected,DDoS,Ignored,High,Firewall,31.78
12179,49072,UDP,1120,Control,DNS,,DDoS,Ignored,High,Firewall,5.26
